date,invoice_id,customer_name,region,sku_code,sku_name,category,qty_sold,unit_cost,unit_price,unit_discount,returned_units
2025-09-24,INV-90601,Wegmans,Southeast,SKU-1886,EssentialFresh Health & Wellness 24-ct Set,Health & Wellness,330,22.59,42.86,0,0
2025-08-18,INV-36944,Walgreens,Midwest,SKU-1095,EssentialShield Health & Wellness Pack,Health & Wellness,292,14.14,32.6,0,0
2025-09-08,INV-73039,Costco,Southwest,SKU-1278,PremiumComfort Home Goods 12-ct Collection,Home Goods,484,16.69,37.92,1.03,0
2025-11-03,INV-96455,Albertsons,National,SKU-1523,MegaBright Personal Care 24-ct Bundle,Personal Care,362,4.43,10.67,0,0
2025-09-17,INV-97238,Costco,Northeast,SKU-1094,PureShield Paper Goods Box,Paper Goods,285,10.87,22.82,0,0
2025-08-08,INV-13919,Target,Southeast,SKU-1337,PremiumFresh Health & Wellness 24-ct Kit,Health & Wellness,325,9.65,21.85,0,0
2025-10-19,INV-99869,Target,Southeast,SKU-1031,EssentialComfort Medical Supplies 24-ct Box,Medical Supplies,308,19.4,40.6,0,0
2025-09-18,INV-81937,Amazon,Southeast,SKU-1646,ProPlus Medical Supplies 12-ct Case,Medical Supplies,77,3.65,8.41,0,0
2025-10-14,INV-58945,Albertsons,Midwest,SKU-1361,EliteSoft Medical Supplies Case,Medical Supplies,190,16.31,22.54,0,0
2025-08-22,INV-10024,Amazon,Southeast,SKU-1100,PureMax Health & Wellness Set,Health & Wellness,317,16.28,37.65,0,23
2025-09-06,INV-87300,Walmart,Southeast,SKU-1746,EssentialSoft Beauty 48-ct Case,Beauty,140,4.54,16.31,0,0
2025-10-06,INV-36300,Walmart,Southwest,SKU-1561,EssentialBright Home Goods 24-ct Case,Home Goods,345,21.72,36.72,0,0
2025-10-10,INV-84055,H-E-B,Southwest,SKU-1618,EliteGuard Paper Goods 48-ct Kit,Paper Goods,324,12.87,23.77,0.43,9
2025-08-10,INV-18005,Publix,West,SKU-1536,FreshGuard Cleaning 24-ct Collection,Cleaning,331,1.57,3.02,0,28
2025-10-02,INV-11402,Sam's Club,West,SKU-1554,UltraShield Medical Supplies 24-ct Case,Medical Supplies,455,24.75,44.34,0,0
2025-09-02,INV-27104,Costco,West,SKU-1576,AdvancedMax Personal Care 24-ct Set,Personal Care,124,1.92,5.32,1.57,0
2025-08-20,INV-21129,CVS,West,SKU-1513,MegaGuard Paper Goods 36-ct Case,Paper Goods,167,10.8,19.13,0,0
2025-10-30,INV-51529,Publix,Southeast,SKU-1797,FreshShield Medical Supplies 12-ct Collection,Medical Supplies,388,9.09,15.72,0,0
2025-09-12,INV-74129,BJ's Wholesale,National,SKU-1905,EliteMax Health & Wellness 12-ct Kit,Health & Wellness,288,7.44,20.23,1.03,0
2025-10-18,INV-15221,Whole Foods,Southwest,SKU-1221,EliteMax Food & Beverage 24-ct Box,Food & Beverage,347,4.22,7.19,0,0
2025-09-25,INV-12333,Dollar General,Northeast,SKU-1305,EliteSoft Health & Wellness Set,Health & Wellness,179,6.48,12.56,0,0
2025-10-25,INV-17201,Family Dollar,Midwest,SKU-1639,PremiumSoft Paper Goods 48-ct Pack,Paper Goods,312,12.36,19.84,0,0
2025-10-12,INV-37266,Rite Aid,National,SKU-1595,MegaSoft Medical Supplies 6-ct Case,Medical Supplies,325,27.53,48.14,0,0
2025-10-13,INV-79363,Costco,Southeast,SKU-1494,MegaBright Beauty 24-ct Set,Beauty,169,7.76,23.12,1.22,0
2025-08-30,INV-93158,Family Dollar,West,SKU-1873,AdvancedPlus Health & Wellness 12-ct Box,Health & Wellness,60,9.77,23.55,0,0
2025-10-12,INV-22986,Albertsons,Midwest,SKU-1303,EssentialBright Home Goods 12-ct Bundle,Home Goods,356,19.1,35.08,0,0
2025-09-08,INV-47633,Walgreens,Southeast,SKU-1378,MegaPlus Beauty 36-ct Kit,Beauty,482,19.68,50.09,0.29,35
2025-08-09,INV-62844,Walgreens,Northeast,SKU-1378,MegaPlus Beauty 36-ct Kit,Beauty,367,19.68,45.84,0.1,0
2025-09-09,INV-71077,H-E-B,West,SKU-1129,EssentialPlus Personal Care Box,Personal Care,275,3.47,9.4,0,14
2025-08-08,INV-77985,Walgreens,Southeast,SKU-1341,EliteGuard Personal Care 24-ct Collection,Personal Care,61,2.45,6.07,0.79,0
2025-08-11,INV-32504,Walmart,Midwest,SKU-1188,PureGuard Health & Wellness 48-ct Box,Health & Wellness,281,6.69,14.24,1.85,0
2025-10-27,INV-53516,Wegmans,Midwest,SKU-1729,MegaGuard Food & Beverage 12-ct Set,Food & Beverage,453,6.47,8.32,0,0
2025-10-01,INV-98516,Whole Foods,Southeast,SKU-1215,UltraClean Home Goods 6-ct Pack,Home Goods,487,11.83,24.26,0,0
2025-08-11,INV-55934,Dollar General,Midwest,SKU-1792,UltraFresh Cleaning 24-ct Collection,Cleaning,211,6.16,11.31,0,0
2025-09-30,INV-22569,Kroger,Southeast,SKU-1080,PremiumSoft Medical Supplies 6-ct Pack,Medical Supplies,65,33.85,45.13,1.45,0
2025-09-18,INV-12919,Walmart,National,SKU-1410,EssentialPlus Health & Wellness 12-ct Case,Health & Wellness,418,6.11,16.68,1.12,0
2025-08-18,INV-31806,Target,Southeast,SKU-1147,PureSoft Cleaning 6-ct Pack,Cleaning,446,6.25,14.34,0,0
2025-09-07,INV-18999,Dollar General,Southwest,SKU-1391,EssentialMax Cleaning 48-ct Case,Cleaning,73,6.53,13.18,0,0
2025-08-23,INV-98258,Wegmans,Southeast,SKU-1094,PureShield Paper Goods Box,Paper Goods,455,10.87,21.24,0,0
2025-09-10,INV-90146,Sam's Club,Northeast,SKU-1546,SuperFresh Paper Goods 24-ct Case,Paper Goods,37,12.34,23.88,0,0
2025-08-25,INV-38994,BJ's Wholesale,National,SKU-1880,PremiumClean Beauty 6-ct Bundle,Beauty,500,5.66,15.14,0,0
2025-09-29,INV-33453,Albertsons,West,SKU-1239,MegaMax Health & Wellness 6-ct Pack,Health & Wellness,113,7.69,14.94,0,0
2025-09-10,INV-68901,BJ's Wholesale,Southeast,SKU-1703,UltraCare Home Goods 24-ct Box,Home Goods,154,35.33,67.89,0,0
2025-10-25,INV-40093,Publix,Southeast,SKU-1362,AdvancedClean Medical Supplies 24-ct Collection,Medical Supplies,407,11.24,17.76,0,0
2025-10-10,INV-92120,Walgreens,Southeast,SKU-1988,ProPlus Personal Care 6-ct Case,Personal Care,257,3.58,8.37,0,0
2025-09-04,INV-81242,Walmart,West,SKU-1191,UltraBright Personal Care 36-ct Collection,Personal Care,379,16.4,35.22,0,0
2025-10-28,INV-92992,Kroger,West,SKU-1158,PureClean Cleaning 6-ct Set,Cleaning,318,10.41,21.08,0,0
2025-09-01,INV-70826,Meijer,Southwest,SKU-1797,FreshShield Medical Supplies 12-ct Collection,Medical Supplies,196,9.09,17.41,0,6
2025-09-26,INV-56277,Kroger,Southeast,SKU-1160,AdvancedMax Cleaning 6-ct Collection,Cleaning,427,11.06,18.91,1.18,9
2025-08-19,INV-37907,Walmart,Northeast,SKU-1299,UltraClean Paper Goods 24-ct Box,Paper Goods,177,10.13,18.47,0,8
2025-11-03,INV-21166,Walmart,West,SKU-1212,EliteSoft Food & Beverage 48-ct Set,Food & Beverage,67,9.34,12.08,0,0
2025-08-27,INV-46291,Walmart,National,SKU-1773,PurePlus Food & Beverage 12-ct Case,Food & Beverage,287,7.45,12.68,0.77,0
2025-10-27,INV-98915,Target,Southeast,SKU-1437,PremiumClean Beauty 12-ct Case,Beauty,457,3.76,10.71,0,0
2025-08-15,INV-56540,Albertsons,Southwest,SKU-1405,PurePlus Personal Care 24-ct Bundle,Personal Care,94,8.95,25.81,0,0
2025-10-27,INV-99765,Family Dollar,Midwest,SKU-1683,UltraBright Food & Beverage 12-ct Kit,Food & Beverage,30,9.51,15.06,0,2
2025-10-11,INV-45505,Costco,Northeast,SKU-1141,ProMax Beauty 12-ct Case,Beauty,387,3.22,7.22,0,0
2025-10-07,INV-35400,Family Dollar,Northeast,SKU-1550,UltraBright Medical Supplies 6-ct Kit,Medical Supplies,67,7.02,12.56,1.68,9
2025-08-19,INV-42497,BJ's Wholesale,West,SKU-1642,EliteFresh Health & Wellness 24-ct Kit,Health & Wellness,173,10.07,16.15,0,0
2025-10-12,INV-34977,Target,West,SKU-1449,MegaFresh Beauty 48-ct Box,Beauty,48,14.51,57.25,0,0
2025-09-28,INV-95820,H-E-B,National,SKU-1962,PremiumSoft Paper Goods 24-ct Set,Paper Goods,128,10.62,19.14,0,0
2025-10-28,INV-18206,Amazon,West,SKU-1057,EssentialMax Health & Wellness 6-ct Set,Health & Wellness,438,7.46,12.36,0,0
2025-10-02,INV-54960,Amazon,Southwest,SKU-1991,FreshSoft Personal Care Pack,Personal Care,285,3.69,7.49,1.57,0
2025-10-22,INV-19535,Target,West,SKU-1527,MegaBright Beauty Set,Beauty,462,5.83,19.0,0,0
2025-08-26,INV-88215,Whole Foods,Southwest,SKU-1296,ProComfort Paper Goods 36-ct Pack,Paper Goods,223,9.32,15.71,0,0
2025-10-02,INV-41783,Publix,Northeast,SKU-1527,MegaBright Beauty Set,Beauty,344,5.83,22.35,0.9,0
2025-09-26,INV-34608,Meijer,Southeast,SKU-1398,ProBright Personal Care 24-ct Pack,Personal Care,412,15.74,35.37,0,0
2025-09-17,INV-38425,Publix,Northeast,SKU-1517,UltraPlus Beauty 24-ct Set,Beauty,272,14.63,49.76,0,0
2025-10-15,INV-61313,Dollar General,National,SKU-1651,AdvancedBright Medical Supplies 6-ct Collection,Medical Supplies,107,28.63,45.26,0,0
2025-08-22,INV-14066,Whole Foods,National,SKU-1535,EliteFresh Food & Beverage 12-ct Pack,Food & Beverage,69,1.95,3.29,0,0
2025-10-02,INV-92485,Walgreens,National,SKU-1858,UltraComfort Beauty 36-ct Set,Beauty,221,14.03,32.43,0,0
2025-10-19,INV-13132,H-E-B,Northeast,SKU-1749,UltraMax Home Goods 24-ct Collection,Home Goods,313,37.93,73.85,1.43,0
2025-08-09,INV-36232,Dollar General,Midwest,SKU-1361,EliteSoft Medical Supplies Case,Medical Supplies,260,16.31,22.67,0.8,0
2025-08-28,INV-71120,Whole Foods,National,SKU-1064,MegaGuard Personal Care Collection,Personal Care,29,11.18,22.11,0,0
2025-08-28,INV-45290,Meijer,West,SKU-1203,AdvancedShield Medical Supplies Pack,Medical Supplies,170,20.35,29.62,0,0
2025-10-09,INV-68261,Publix,National,SKU-1497,UltraGuard Health & Wellness Collection,Health & Wellness,149,5.41,12.38,0,4
2025-10-09,INV-95060,H-E-B,Midwest,SKU-1332,AdvancedFresh Paper Goods 48-ct Collection,Paper Goods,426,4.34,8.34,0,0
2025-08-22,INV-11910,Publix,Midwest,SKU-1225,MegaShield Health & Wellness 24-ct Bundle,Health & Wellness,427,11.04,23.98,0,47
2025-10-01,INV-67587,Kroger,West,SKU-1631,EliteFresh Cleaning 12-ct Box,Cleaning,349,3.45,9.05,0,0
2025-09-17,INV-92064,Whole Foods,National,SKU-1954,FreshClean Home Goods 36-ct Collection,Home Goods,479,31.54,69.06,0,0
2025-10-01,INV-90858,H-E-B,West,SKU-1627,MegaCare Personal Care 6-ct Collection,Personal Care,310,5.17,12.04,0,0
2025-11-04,INV-72253,Amazon,National,SKU-1559,PremiumCare Health & Wellness 6-ct Case,Health & Wellness,204,24.97,46.25,0,0
2025-10-14,INV-54808,Meijer,Midwest,SKU-1009,UltraFresh Food & Beverage 36-ct Set,Food & Beverage,366,4.08,6.35,0,0
2025-10-03,INV-94769,Kroger,Southwest,SKU-1038,MegaSoft Health & Wellness 48-ct Collection,Health & Wellness,88,13.65,32.5,0.36,0
2025-09-23,INV-78036,CVS,Southeast,SKU-1906,MegaPlus Paper Goods 12-ct Set,Paper Goods,353,14.75,26.4,0,0
2025-11-01,INV-46039,Costco,Southeast,SKU-1968,EssentialBright Paper Goods Collection,Paper Goods,233,16.75,25.37,0,0
2025-10-13,INV-54086,Wegmans,National,SKU-1503,PremiumClean Health & Wellness 48-ct Kit,Health & Wellness,448,17.05,31.59,0,0
2025-10-29,INV-43062,Dollar General,National,SKU-1453,FreshGuard Food & Beverage Kit,Food & Beverage,227,6.13,9.55,0,30
2025-10-21,INV-78562,BJ's Wholesale,Southeast,SKU-1391,EssentialMax Cleaning 48-ct Case,Cleaning,100,6.53,15.45,0,0
2025-09-02,INV-35512,Costco,National,SKU-1109,FreshSoft Food & Beverage 36-ct Bundle,Food & Beverage,400,6.66,12.43,0,0
2025-08-06,INV-71972,Meijer,Northeast,SKU-1703,UltraCare Home Goods 24-ct Box,Home Goods,39,35.33,57.93,0,0
2025-11-04,INV-55165,Albertsons,Southwest,SKU-1142,SuperShield Personal Care 6-ct Collection,Personal Care,169,12.8,27.85,0,0
2025-10-05,INV-67240,Meijer,National,SKU-1268,EssentialPlus Personal Care Box,Personal Care,292,14.82,37.56,0,0
2025-10-05,INV-31409,Meijer,Northeast,SKU-1049,SuperBright Food & Beverage 6-ct Kit,Food & Beverage,298,3.84,6.55,0,0
2025-10-07,INV-11063,Walgreens,National,SKU-1601,AdvancedBright Medical Supplies 6-ct Kit,Medical Supplies,253,22.77,35.65,0,0
2025-10-19,INV-13343,Whole Foods,Southeast,SKU-1502,MegaFresh Food & Beverage 48-ct Set,Food & Beverage,450,4.8,8.31,0,0
2025-10-17,INV-58511,Walmart,Southwest,SKU-1785,MegaGuard Beauty 24-ct Collection,Beauty,342,12.72,35.41,0,0
2025-08-29,INV-86294,CVS,Southwest,SKU-1408,UltraShield Beauty Box,Beauty,458,10.43,41.17,0,0
2025-08-08,INV-75940,Kroger,Northeast,SKU-1680,PremiumComfort Beauty 6-ct Bundle,Beauty,420,19.4,45.26,0,0
2025-09-21,INV-57931,Target,Southwest,SKU-1137,EliteCare Health & Wellness 6-ct Pack,Health & Wellness,403,7.12,14.51,0,12
2025-08-31,INV-34633,Target,Midwest,SKU-1742,FreshMax Medical Supplies 12-ct Kit,Medical Supplies,79,27.35,51.13,0,8
2025-10-17,INV-67629,Costco,Midwest,SKU-1628,PureFresh Medical Supplies 48-ct Pack,Medical Supplies,23,26.03,40.79,0.58,0
2025-09-24,INV-11825,Target,Northeast,SKU-1317,MegaMax Food & Beverage 12-ct Pack,Food & Beverage,379,3.21,5.65,0,0
2025-09-02,INV-53643,Amazon,Northeast,SKU-1606,AdvancedBright Cleaning 24-ct Box,Cleaning,332,5.34,9.6,0,0
2025-09-22,INV-68124,Publix,National,SKU-1101,EssentialCare Paper Goods 6-ct Case,Paper Goods,428,9.17,15.41,0,0
2025-08-13,INV-11399,Costco,Southwest,SKU-1996,PremiumBright Personal Care 12-ct Collection,Personal Care,261,11.06,21.09,0.52,34
2025-10-20,INV-35805,H-E-B,National,SKU-1442,PremiumBright Personal Care Collection,Personal Care,377,6.44,15.86,0,0
2025-08-13,INV-61267,Walgreens,National,SKU-1820,MegaCare Food & Beverage 24-ct Bundle,Food & Beverage,350,6.78,8.49,0,0
2025-11-04,INV-39648,Wegmans,Midwest,SKU-1726,EliteClean Food & Beverage 6-ct Pack,Food & Beverage,488,8.23,12.61,0.65,12
2025-09-08,INV-87775,Whole Foods,National,SKU-1258,EssentialComfort Health & Wellness 12-ct Pack,Health & Wellness,102,5.87,13.01,0,0
2025-08-22,INV-29955,Target,West,SKU-1282,EssentialClean Health & Wellness 24-ct Kit,Health & Wellness,447,15.46,34.33,0.65,0
2025-10-18,INV-66042,Whole Foods,Southwest,SKU-1402,ProPlus Personal Care Bundle,Personal Care,244,2.43,6.35,0.31,0
2025-08-29,INV-63093,Dollar General,Southwest,SKU-1306,MegaShield Health & Wellness 12-ct Collection,Health & Wellness,485,13.38,38.45,0,0
2025-09-06,INV-15499,Amazon,Southeast,SKU-1029,EssentialBright Food & Beverage 36-ct Kit,Food & Beverage,352,1.47,2.41,0.48,0
2025-08-19,INV-46680,Dollar General,West,SKU-1648,FreshClean Cleaning 36-ct Kit,Cleaning,137,5.36,9.91,0,15
2025-11-03,INV-43985,CVS,Northeast,SKU-1210,UltraPlus Medical Supplies 6-ct Case,Medical Supplies,309,15.55,24.25,0,0
2025-08-28,INV-21635,Walgreens,Southwest,SKU-1235,UltraCare Health & Wellness 12-ct Pack,Health & Wellness,276,10.75,21.77,0,0
2025-08-27,INV-58028,BJ's Wholesale,Midwest,SKU-1569,UltraSoft Health & Wellness 6-ct Box,Health & Wellness,350,17.19,40.2,0,0
2025-10-20,INV-88041,CVS,Southeast,SKU-1758,AdvancedFresh Beauty 24-ct Set,Beauty,207,6.61,23.87,0,0
2025-09-13,INV-95798,Publix,Northeast,SKU-1496,EssentialComfort Medical Supplies 48-ct Kit,Medical Supplies,313,30.14,56.43,0,0
2025-08-11,INV-81974,Kroger,West,SKU-1675,FreshFresh Personal Care Set,Personal Care,263,3.22,7.13,0,0
2025-09-13,INV-64538,CVS,National,SKU-1329,PremiumBright Personal Care 36-ct Collection,Personal Care,283,12.7,31.02,0,0
2025-09-30,INV-25220,Family Dollar,Southeast,SKU-1940,MegaComfort Personal Care 48-ct Bundle,Personal Care,159,7.4,13.4,0,0
2025-10-11,INV-89009,Meijer,Midwest,SKU-1001,SuperBright Paper Goods 36-ct Bundle,Paper Goods,81,6.9,13.57,1.17,0
2025-08-10,INV-84874,Wegmans,Southeast,SKU-1589,FreshPlus Cleaning 48-ct Case,Cleaning,226,4.05,9.22,1.4,0
2025-10-06,INV-56123,Whole Foods,Southeast,SKU-1141,ProMax Beauty 12-ct Case,Beauty,341,3.22,8.18,0,0
2025-09-02,INV-96440,BJ's Wholesale,Southwest,SKU-1665,EssentialBright Beauty Kit,Beauty,357,4.41,15.19,0,35
2025-08-27,INV-96545,Dollar General,Southeast,SKU-1453,FreshGuard Food & Beverage Kit,Food & Beverage,64,6.13,9.93,0,0
2025-10-07,INV-93615,H-E-B,Southwest,SKU-1531,FreshCare Medical Supplies 24-ct Box,Medical Supplies,43,20.16,31.93,0,0
2025-10-29,INV-15431,H-E-B,Southwest,SKU-1574,SuperFresh Health & Wellness 12-ct Pack,Health & Wellness,391,8.52,21.72,0,57
2025-08-11,INV-75561,Target,Midwest,SKU-1379,AdvancedMax Medical Supplies 48-ct Set,Medical Supplies,268,28.01,39.74,1.21,0
2025-10-16,INV-78440,BJ's Wholesale,Southeast,SKU-1290,EssentialSoft Health & Wellness 24-ct Collection,Health & Wellness,336,22.69,44.3,0,0
2025-09-19,INV-51628,Sam's Club,Northeast,SKU-1185,SuperGuard Medical Supplies 48-ct Bundle,Medical Supplies,485,29.32,45.32,0,0
2025-08-25,INV-15472,Sam's Club,Midwest,SKU-1074,UltraCare Health & Wellness 36-ct Kit,Health & Wellness,413,4.84,13.91,0,0
2025-09-04,INV-97614,CVS,Southwest,SKU-1128,PremiumFresh Cleaning 24-ct Set,Cleaning,454,6.91,18.07,0,0
2025-10-11,INV-25780,Kroger,National,SKU-1623,PureComfort Cleaning 6-ct Set,Cleaning,492,2.51,5.65,0,0
2025-08-21,INV-20094,Family Dollar,West,SKU-1441,PremiumGuard Beauty 48-ct Collection,Beauty,491,3.49,10.09,1.66,0
2025-09-14,INV-43887,Target,Southeast,SKU-1937,SuperComfort Personal Care Set,Personal Care,345,2.78,6.42,0,0
2025-09-22,INV-28023,Publix,Midwest,SKU-1349,PremiumComfort Personal Care 24-ct Collection,Personal Care,205,9.47,24.2,0,0
2025-08-13,INV-77388,Walgreens,Southeast,SKU-1688,AdvancedSoft Beauty 12-ct Pack,Beauty,434,14.86,54.35,0,0
2025-11-02,INV-96354,Sam's Club,Southwest,SKU-1224,MegaBright Health & Wellness 6-ct Pack,Health & Wellness,436,3.76,9.7,0,34
2025-10-04,INV-61268,Whole Foods,Southeast,SKU-1099,FreshGuard Personal Care 24-ct Box,Personal Care,132,5.15,10.92,1.98,0
2025-08-15,INV-15116,Rite Aid,Southeast,SKU-1162,ProShield Paper Goods 48-ct Set,Paper Goods,65,3.67,6.18,0,0
2025-10-13,INV-34465,Whole Foods,West,SKU-1773,PurePlus Food & Beverage 12-ct Case,Food & Beverage,89,7.45,12.07,0,0
2025-10-25,INV-58739,Albertsons,West,SKU-1962,PremiumSoft Paper Goods 24-ct Set,Paper Goods,251,10.62,19.75,0,7
2025-09-28,INV-90835,BJ's Wholesale,West,SKU-1389,PureFresh Health & Wellness 48-ct Case,Health & Wellness,24,15.1,26.4,0,2
2025-10-08,INV-61703,Whole Foods,Midwest,SKU-1909,MegaClean Cleaning Collection,Cleaning,157,2.64,6.49,0.24,7
2025-09-27,INV-12943,Rite Aid,National,SKU-1889,ProComfort Food & Beverage 12-ct Bundle,Food & Beverage,273,7.27,11.11,0,30
2025-10-02,INV-51513,Albertsons,West,SKU-1294,AdvancedFresh Health & Wellness 6-ct Case,Health & Wellness,431,14.69,29.54,0.22,51
2025-09-29,INV-24115,BJ's Wholesale,Midwest,SKU-1978,EssentialGuard Cleaning 6-ct Bundle,Cleaning,356,3.86,10.26,0,0
2025-11-02,INV-62126,Family Dollar,West,SKU-1914,PremiumClean Food & Beverage 6-ct Box,Food & Beverage,166,6.41,10.74,0,23
2025-08-27,INV-48388,Whole Foods,Midwest,SKU-1671,ProSoft Home Goods 12-ct Case,Home Goods,433,43.67,66.15,0,0
2025-10-20,INV-27410,Publix,West,SKU-1291,ProBright Health & Wellness 48-ct Collection,Health & Wellness,29,6.33,11.92,0,0
2025-08-10,INV-81428,Wegmans,Southeast,SKU-1522,PureCare Cleaning 6-ct Case,Cleaning,122,10.62,18.14,0,0
2025-08-15,INV-17575,Costco,Southeast,SKU-1906,MegaPlus Paper Goods 12-ct Set,Paper Goods,380,14.75,27.28,0,0
2025-10-11,INV-77352,Dollar General,Southeast,SKU-1483,EssentialMax Cleaning 24-ct Case,Cleaning,108,4.9,9.91,0,0
2025-08-28,INV-20968,Family Dollar,Midwest,SKU-1093,PureGuard Food & Beverage 12-ct Bundle,Food & Beverage,25,10.19,13.74,0,0
2025-10-01,INV-36500,Wegmans,National,SKU-1281,FreshPlus Food & Beverage 6-ct Bundle,Food & Beverage,161,7.94,10.06,0,0
2025-09-20,INV-41896,Albertsons,Southwest,SKU-1938,EssentialMax Cleaning 48-ct Kit,Cleaning,193,5.57,11.59,0,0
2025-09-04,INV-14450,Kroger,Southeast,SKU-1340,PureCare Personal Care 12-ct Box,Personal Care,213,12.52,23.48,0,0
2025-10-02,INV-18345,Publix,National,SKU-1971,EliteMax Paper Goods Case,Paper Goods,309,12.59,21.38,0,0
2025-10-15,INV-56354,Walmart,Northeast,SKU-1631,EliteFresh Cleaning 12-ct Box,Cleaning,185,3.45,8.95,0,4
2025-09-30,INV-51344,Sam's Club,West,SKU-1600,EliteMax Food & Beverage Collection,Food & Beverage,135,1.34,1.96,0,0
2025-10-02,INV-76764,Kroger,West,SKU-1118,EssentialMax Home Goods 24-ct Box,Home Goods,127,29.14,51.35,0,0
2025-09-10,INV-56799,CVS,Southeast,SKU-1958,AdvancedPlus Personal Care 24-ct Pack,Personal Care,205,10.78,27.4,0,0
2025-09-26,INV-27042,Dollar General,Southeast,SKU-1942,EssentialCare Food & Beverage 12-ct Kit,Food & Beverage,354,2.91,4.05,0,11
2025-10-16,INV-30642,Dollar General,Midwest,SKU-1373,ProGuard Beauty 48-ct Case,Beauty,297,7.62,19.28,0,0
2025-08-08,INV-91916,Family Dollar,National,SKU-1175,MegaGuard Medical Supplies 12-ct Set,Medical Supplies,257,16.3,23.82,0,0
2025-10-16,INV-44080,BJ's Wholesale,National,SKU-1173,MegaMax Beauty 12-ct Collection,Beauty,427,7.32,22.06,1.88,32
2025-08-09,INV-55589,Publix,West,SKU-1733,EliteMax Beauty 48-ct Collection,Beauty,23,3.47,11.98,0,0
2025-09-12,INV-67293,Walmart,Southeast,SKU-1022,PremiumPlus Home Goods Set,Home Goods,395,22.17,48.53,0,0
2025-08-07,INV-34383,Costco,Southeast,SKU-1054,MegaBright Cleaning Pack,Cleaning,241,4.97,9.68,1.89,0
2025-11-01,INV-30293,CVS,Midwest,SKU-1967,EliteComfort Personal Care 12-ct Kit,Personal Care,454,5.81,12.41,1.99,0
2025-09-28,INV-54305,Albertsons,Midwest,SKU-1904,AdvancedBright Personal Care 48-ct Bundle,Personal Care,318,8.88,22.03,0.67,0
2025-08-22,INV-47579,Kroger,National,SKU-1029,EssentialBright Food & Beverage 36-ct Kit,Food & Beverage,34,1.47,2.3,0.57,0
2025-10-28,INV-39238,H-E-B,West,SKU-1822,SuperFresh Personal Care Kit,Personal Care,336,13.82,31.21,0,0
2025-09-26,INV-99669,Kroger,Southwest,SKU-1103,SuperShield Health & Wellness 36-ct Bundle,Health & Wellness,354,14.55,27.84,0,0
2025-09-10,INV-88896,BJ's Wholesale,Midwest,SKU-1900,EssentialBright Health & Wellness 36-ct Kit,Health & Wellness,270,5.37,11.25,0,0
2025-09-07,INV-59659,Family Dollar,Midwest,SKU-1009,UltraFresh Food & Beverage 36-ct Set,Food & Beverage,29,4.08,6.22,0,0
2025-10-31,INV-74687,Target,Northeast,SKU-1523,MegaBright Personal Care 24-ct Bundle,Personal Care,128,4.43,10.17,0,1
2025-09-27,INV-67539,H-E-B,Southwest,SKU-1488,EssentialFresh Health & Wellness Pack,Health & Wellness,279,8.33,17.77,0,0
2025-10-08,INV-97808,Rite Aid,West,SKU-1941,UltraMax Health & Wellness Kit,Health & Wellness,128,20.56,42.86,0,0
2025-09-30,INV-91433,Walgreens,National,SKU-1315,UltraPlus Home Goods 24-ct Set,Home Goods,295,31.73,64.29,1.86,0
2025-09-01,INV-16648,Albertsons,Southwest,SKU-1037,FreshMax Food & Beverage 36-ct Set,Food & Beverage,342,7.99,11.92,0,0
2025-09-03,INV-69153,Family Dollar,Midwest,SKU-1008,FreshShield Beauty 6-ct Kit,Beauty,386,3.55,11.02,0.37,0
2025-08-20,INV-45384,Wegmans,West,SKU-1997,EliteFresh Paper Goods Set,Paper Goods,23,17.68,26.89,0,0
2025-09-19,INV-15791,Wegmans,Midwest,SKU-1115,EssentialGuard Cleaning 48-ct Case,Cleaning,172,6.32,10.66,0,0
2025-10-31,INV-48309,Wegmans,West,SKU-1658,SuperPlus Beauty 48-ct Kit,Beauty,421,19.36,48.92,0,0
